CityCode,WellnessCenterCode,Category,DoctorCount,Latitude,Longitude,WellnessCentreName,CityName,WellnessCenterNumber,WellnessCenterAddress
10,AH06,Allopathy,0,23.0356007703748,72.5694600171908,Unknown,Ahmedabad,079-26577393,"3rd  Floor, S.R.House, Opp. Mount Carmel School, Ashram Road, Ahmedabad- 380009"
10,AH07,Allopathy,3,23.207968,72.648354,Unknown,Ahmedabad,079-23243433,"Sec-8, GH-1 A705/1,2,3 & 4,  Opp. Sector 8 garden, Near sector 7-8 bus stand, Gandhinagar-382007"
10,AH10,Allopathy,1,23.022499,72.47421,Unknown,Ahmedabad,02717-243144,"AG Govt. Quarters,Block No A(1), QuarterSN 1  B/H Sun City, S P ring road, Bopal,Ahmedabad- 380058     "
10,VDA,Allopathy,2,22.302678,73.224506,Unknown,Ahmedabad,0265-2415555,"Panigate Telephone exchange Compound, Ground floor, Nr. Water Tank, Ajwa Road, Panigate, Vadodara-390019"
11,ALA1,Ayurveda,0,25.4497240967935,81.8310978981513,Unknown,Prayagraj,0532-2561310,"2nd Floor, Sangam Place, Civil Lines, Prayagraj-211001"
11,ALH1,Homeopathy,1,25.4497536620166,81.8310174404803,Unknown,Prayagraj,0532-2561310,"2nd Floor, Sangam Place"
11,VN01,Allopathy,0,25.3853536614626,82.9760140730132,Unknown,Prayagraj,0542-2290158,"Type-III, Qrtr. Nos. 98,99,100, Kendranchal Colony, Bada Lal Pur, Varansi-221003"
12,BA02,Allopathy,4,12.9931987888381,77.5730670317896,Unknown,Bengaluru,080 23311492,"No.6, Sameera Complex, 1St Main, Seshadripuram, Bangalore 560020"
12,BA08,Allopathy,3,12.9636418134624,77.6397110158948,Unknown,Bengaluru,080 25355662,"First Floor, Community Center GPRA Quarters Domlur 560071"
12,BA13,Ayurveda,2,12.9636418134624,77.6397110158948,Unknown,Bengaluru,080 25355662,"First Floor, Community Center GPRA Quarters Domlur 560071"
12,BHB1,Allopathy,1,15.352223,75.141154,Unknown,Bengaluru,083 6200 2110,"1st Floor, Chitaguppi Hospital, Lamington Rd, Deshpande Nagar, Hubballi, Karnataka"
13,IN1,Allopathy,2,22.7005650283618,75.8890219153421,Unknown,Bhopal,0731-2928022,"Type III Malcom Quarters, Navratan Bagh, Manorama Ganj near St.Rafiel School, Indore MP 452001"
14,BH1,Allopathy,3,20.2835751752882,85.8301460674671,Unknown,Bhubaneswar,"0674-2393612
0674-2393312
","O/o The MO I/c, WC-1, CGHS,  Unit IV, Old AG Colony, Bhubaneswar -751001, Odisha"
14,BHH1,Homeopathy,1,20.2835751752882,85.8301460674671,Unknown,Bhubaneswar,9836939173,"Unit IV, Old AG Colony, Bhubaneswar- 751001, Odisha"
15,JT01,Allopathy,2,32.7230567049751,74.8578907604723,Unknown,Chandigarh,"0191 - 3521496
9796727717","Exhibition Ground, Dogra Chowk, Jammu ( J & K)-180003"
15,JT02,Allopathy,2,32.6972143474261,74.8784522883552,Unknown,Chandigarh,0191-2950695,"CGHS WC-II, Building adjacent to House no.44/45-P, Sector-4, Trikuta Nagar, Jammu (J & K)-180020"
16,CH06,Allopathy,13,13.0369092399567,80.2079093153421,Unknown,Chennai,044-23458406,Cpwd Quarters Kk Nagar Chennai 600078
16,CH11,Allopathy,1,13.0216190795595,80.2596434558224,Unknown,Chennai,044-23458411,No 6 Kamaraj Saalai Ra Puram Chennai 
16,CH12,Allopathy,2,13.0885803782677,80.283484,Unknown,Chennai,044-23458412,"No. 1 NSC Bose Road, Amenity Block, Ground Floor, BSNL Telephone Exchange Complex, Flower Bazar, Chennai 600001"
16,CH18,Siddha,1,13.0891415768185,80.2044888748618,Unknown,Chennai,044-23458402,Central Revenue Qtr No 15 Ranganathan Garden Anna Nagar
16,TRC1,Allopathy,2,10.8010701508418,78.6872237560129,Unknown,Chennai,0431-2419428,"Head Post Office Compound, Birds Road Tiruchirapalli - 620001"
16,TRN1,Allopathy,2,8.72850318019635,77.7046885828092,Unknown,Chennai,0462-2970280,SN High Road Post Office Compound
17,DD4,Homeopathy,1,30.3254013254761,78.0525329828092,Unknown,Dehradun,0135-2652605,"1-Raipur Road, Survey Chowk, Dehradun, Uttarakhand"
18,AY65,Ayurveda,2,28.5232217859178,77.2194729730131,Unknown,DELHI/HQ/DIRECTORATE/MINISTRY,011-29564988,"CGHS Wellness Centre Building, Sector  1, M.B. Road"
18,AY9,Ayurveda,8,28.5827508216368,77.2199699153421,Unknown,DELHI/HQ/DIRECTORATE/MINISTRY,9312901213,"Ground Floor,CGHS Ayurveda Hospital"
